,Close
2010-02-28,0.0055957695460037565
2010-03-31,0.05597619939360387
2010-04-30,0.12936375635842218
2010-05-31,0.03370670213991567
2010-06-30,-0.06553841304023986
2010-07-31,0.011388989871644294
2010-08-31,-0.012130427724642302
2010-09-30,-0.02489246030734831
2010-10-31,-0.08596462377745737
2010-11-30,-0.04181443438198398
2010-12-31,0.07412537965461423
2011-01-31,0.09305496946929769
2011-02-28,0.08456887053421189
2011-03-31,0.015077848605053974
2011-04-30,0.08200192395174592
2011-05-31,-0.05824839849909684
2011-06-30,0.021671496885026856
2011-07-31,0.04797570309660106
2011-08-31,-0.028602068705267707
2011-09-30,-0.08132919516801673
2011-10-31,0.03448732463608894
2011-11-30,-0.04493693982035951
2011-12-31,-0.01987658541126779
2012-01-31,0.0016352925237096846
2012-02-29,0.03370919638216858
2012-03-31,-0.021328639683186365
2012-04-30,-0.011941305176502283
2012-05-31,-0.019760309612531415
2012-06-30,0.11450614585440035
2012-07-31,0.011549015713286875
2012-08-31,-0.15114992003937122
2012-09-30,-0.0925436247440803
2012-10-31,0.06779709265550637
2012-11-30,0.014025475354504458
2012-12-31,0.04724145703008784
2013-01-31,0.015382954994224408
2013-02-28,-0.012616375291020403
2013-03-31,-0.060837119406782
2013-04-30,0.061839565063705616
2013-05-31,0.08737671936850824
2013-06-30,0.06992703582968145
2013-07-31,-0.0013556565293100762
2013-08-31,-0.06806925136967192
2013-09-30,-0.0194501126978055
2013-10-31,-0.011526553302895717
2013-11-30,-0.03774643772754521
2013-12-31,-0.0281299537205939
2014-01-31,0.02121090390773412
2014-02-28,0.07639648283740981
2014-03-31,0.2518457936690008
2014-04-30,0.03110614257147592
2014-05-31,-0.059042472327070175
2014-06-30,0.0465242071742708
2014-07-31,0.05048071556464744
2014-08-31,-0.20171787280525616
2014-09-30,0.008000133321111852
2014-10-31,-0.07863314356519646
2014-11-30,-0.07670807167696927
2014-12-31,-0.06808402339636072
2015-01-31,-0.12621484798324403
2015-02-28,-0.13257943543428896
2015-03-31,-0.037818111149909656
2015-04-30,0.0784431215586173
2015-05-31,0.18453291671658312
2015-06-30,-0.03464859959177191
2015-07-31,-0.0063225877058556874
2015-08-31,-0.08268520959097629
2015-09-30,-0.028682526443222472
2015-10-31,-0.02270496788345229
2015-11-30,-0.19891007648416195
2015-12-31,0.025458021214928846
2016-01-31,0.08010879795360229
2016-02-29,0.08211942030894909
2016-03-31,0.03935368312162919
2016-04-30,0.01912014499864069
2016-05-31,0.09636799985959733
2016-06-30,0.05527531014558138
2016-07-31,-0.07609892595715823
2016-08-31,-0.19109517885517857
2016-09-30,-0.1323885080191632
2016-10-31,-0.17703559675617292
2016-11-30,0.025025415792312742
2016-12-31,0.2174819745234004
2017-01-31,0.0918572034181589
2017-02-28,0.07717002873319272
2017-03-31,-0.041855898469533
2017-04-30,-0.056188988686185416
2017-05-31,0.15685008828526859
2017-06-30,0.11266497827361181
2017-07-31,0.030165938923403964
2017-08-31,-0.17829158763957284
2017-09-30,-0.20375474899780413
2017-10-31,0.053563107389958134
2017-11-30,0.013410171725428962
2017-12-31,0.055320860903140395
2018-01-31,0.07810226611278831
2018-02-28,-0.0037514368160202825
2018-03-31,-0.11503714591792841
2018-04-30,-0.050399183938539836
2018-05-31,0.15352428294621379
2018-06-30,0.11753652672375108
2018-07-31,-0.09298263751994898
2018-08-31,-0.2865892521715489
2018-09-30,0.054375559738151294
2018-10-31,0.056063783575496934
2018-11-30,-0.05937482733033856
2018-12-31,0.01437251361942354
